"gene","mean_lfc","z","padj","mean_log2fc","stouffer_z","combined_padj"
"KCTD1",-0.0855071406728526,-1.23253868975602,0.528452610436493,-0.149861808185563,-2.07088207487415,0.136955889413808
"KCTD10",-0.0656247802752358,-2.08828316675161,0.194292843483188,-0.0616597362101996,-1.1422119536312,0.48210703084284
"KCTD11",-0.0276506364520167,0.193996834623703,0.946933336028448,0.0308215839133078,0.79806692762732,0.652397014000896
"KCTD12",-0.051175804137477,-2.34254861188932,0.129762887460521,-0.0783131480508902,-1.27770878309195,0.417869217882334
"KCTD13",-0.0334058470547522,0.938622148691028,0.661578626106572,-0.0688915997076094,-0.314040817813668,0.881398786413701
"KCTD14",-0.30233113661642,-2.38288727345636,0.121243212328232,-0.294322748253749,-1.62249193408276,0.271446034523405
"KCTD15",-0.0442557792512249,-1.6270002245642,0.355326117839461,-0.0744914276702842,-1.4775136286457,0.328292011640138
"KCTD16",-0.0662935977048034,-1.42256629379228,0.442388105108223,0.311068117987795,-2.31940164852968,0.087328095811463
"KCTD17",-0.0288951415207419,-0.542917223323266,0.830479697771117,-0.0678414187282906,-2.02552367998627,0.148179965488657
"KCTD18",0.00297232754818085,0.408606584057698,0.880546876891452,0.00446466002586832,0.280397206825024,0.896630924605685
"KCTD19",0.0868044108014865,1.10179500056083,0.587933333020899,-0.00881473669128179,-0.161899911952345,0.94412955943255
"KCTD2",-0.0290917585646886,0.741343886737196,0.74907113017155,0.0606604676144051,1.39522745615192,0.364598354278514
"KCTD20",0.001993718495248,-0.962838431254088,0.650533215084414,0.0354878851621915,0.925463852201417,0.588861807678134
"KCTD21",-0.126567567552768,-3.35697303581984,0.0144489687832358,-0.104948040690153,-2.22192408340841,0.105213155003749
"KCTD21-AS1",-0.241087718740917,-2.67616424569082,0.069663929937883,-0.128723574837702,-1.69239072065208,0.245711362178117
"KCTD3",-0.0242118140769679,-2.76915327249827,0.057873142548604,-0.0599205929676867,-2.21367501123233,0.106721618418144
"KCTD4",-0.1992290061675,0.196887097613559,0.946221664977826,-0.908265537012641,-1.61399952649881,0.274414914684358
"KCTD5",0.0194243321619102,0.776067740402038,0.73391361000804,-0.00266447747227059,-0.190804374142376,0.931821185113913
"KCTD6",0.016578932557904,0.415982191052318,0.878250537762814,-0.0291043167897179,-0.813286447103388,0.644881943489243
"KCTD7",0.0253248950935962,1.43267347556026,0.438251945148349,0.22806362647796,4.18742440825152,0.000532977385596047
"KCTD8",-0.0928768592464159,0.40386209213252,0.882414977217059,-0.703189813906322,-1.5826654106292,0.286467232751531
"KCTD9",0.108712481909479,1.86531303424828,0.265217343055735,0.108943670431359,1.05773748872859,0.524209627028759
"KDELR1",0.00120461344585016,0.74274675479953,0.748752967526817,0.0766774780402619,2.92806517523705,0.0230406901800618
"KDELR2",-0.0342890361708337,-0.58445755598721,0.813577697035359,-0.0700998437883956,-0.223603112801248,0.91974979680026
"KDELR3",0.0280608889789689,2.64844507735055,0.0739836537825944,0.0590817862761027,1.85766003237103,0.192367442916504
"KDF1",0.0377422310848591,-0.173436974473108,0.952674289916116,-0.166196434534895,0.326540881017594,0.876558049420734
"KDM1A",0.0603325130897698,1.47761558500516,0.418209367719305,0.118454682716777,3.25560207719099,0.00991203980091574
"KDM1B",-0.0357106390723941,-2.32385643765729,0.133814163828706,-0.107575044915961,-1.98868320537725,0.156997784211397
"KDM2A",0.0400652755005805,1.56884979252992,0.378473648720524,0.0489964888134856,1.51674991352628,0.312826604071185
"KDM2B",0.0170913657385932,-0.286296930957862,0.919458777137579,2.20576212829136e-05,-0.680120130064129,0.709393245241332
"KDM3A",0.11459697571038,2.50212559353308,0.0973343702052337,0.190924635045145,3.76090569218758,0.00223475016567962
"KDM3B",0.0741879967605445,2.22940609456286,0.156162186614176,0.0707706304066612,1.65173063746147,0.260443379185162
"KDM4A",-0.0695368517042891,-2.39736732214848,0.117882494695383,-0.152436967543532,-3.06347052553548,0.0165056261664717
"KDM4B",0.0488687061700523,3.31028019903119,0.0163443984584787,0.143393496548662,4.50747516672751,0.000166572023443844
"KDM4C",0.0855068710185143,2.23914604725404,0.153625416757335,0.104368175531198,2.26966460648155,0.0961511862169385
"KDM4D",-0.0603745793577003,-0.673957896137383,0.778090831146278,-0.134542944211388,-0.5483477388534,0.77417212922889
"KDM4E",-0.342185756855833,-0.226552655678755,0.93686974059931,-1.13526179399979,-1.25908078976696,0.42676583215589
"KDM5A",-0.0445772987951693,-2.57575012273322,0.0847614457611465,-0.12388162316843,-2.50725795854536,0.0599529513365823
"KDM5B",0.0410337605577885,1.20969888247411,0.538228102725791,0.034610714664569,0.491780898745089,0.801878048377138
"KDM5C",0.015037696497126,0.568542518047128,0.820711024547769,0.0246539899123421,1.15107025257486,0.477435472132186
"KDM5D",0.0578701817861019,-0.513185910004499,0.84305824335989,-0.000249787072575367,0.426134974066912,0.833499451765965
"KDM6A",0.078602440284131,1.88394725156063,0.258800145751325,0.0405266778242633,0.721883315589503,0.689299607328392
"KDM6B",0.0970364782166237,3.42723532753952,0.0119780533601649,-0.000132721894615011,1.53033495377829,0.30674452483819
"KDM7A",0.0617784581996625,0.927743552170798,0.667428240022543,0.0700858077220006,1.68830587621589,0.247220669939913
"KDM7A-DT",-0.0662204564030474,0.0802654022124323,0.979711294193158,-0.101797711602252,-0.372217627739308,0.856707097481753
"KDM8",-0.0933192803006681,-2.13312104357846,0.181356116715662,-0.00565416318773611,0.147117519168615,0.949757193637834
"KDR",-0.406768125199637,-3.78630373189254,0.00438548743642206,-0.947207267673782,-2.8248603623992,0.0292818419723133
"KDSR",-0.0351894130053545,-1.53492834164223,0.39350665235876,-0.12567426124209,-1.74564665804498,0.227454737805769
"KDSR-DT",-0.109047599732496,-1.11812014540294,0.580008964869344,-0.0775774723234549,-0.873879959859593,0.614260050145263
"KEAP1",-0.0215274673611949,-0.680443911891785,0.775031237636098,-0.0231581296920048,-0.414844842953507,0.837612349460329
"KEL",-0.199761988680883,-2.00243941916033,0.220626073443394,-0.665514475938796,-3.14971408609422,0.0132255363469124
"KERA",-0.304871320584052,-2.6122105167951,0.0791726184861296,0.455729571959049,1.2307609391805,0.439721292015542
"KHDC1",-0.164816987491015,-3.11647832228593,0.0262468750228102,-0.0443590399916854,-2.2028582425924,0.108700383140668
"KHDC3L",0.371235119668692,1.01708656469598,0.626342227795942,0.580523067138893,1.08664074185593,0.508747439607673
"KHDC4",0.0326898215996837,-0.116880332889266,0.969412367838898,0.119336260599664,0.948905631388682,0.577065284574473
"KHDRBS1",0.0253033752549433,0.58860040715994,0.811660311220999,0.0324375497212783,0.404485951600622,0.842336979723783
"KHDRBS2",0.127678013936062,1.77624525039005,0.296740882691991,-0.123030805753492,-0.410238827295424,0.839331185848986
"KHDRBS3",-0.0957399822166049,-4.33686061040969,0.000732885869774538,-0.196813569604293,-2.40215188770704,0.0741882756524115
"KHK",0.0348813712884053,0.423726011915938,0.875376506994274,0.328236149193939,4.00224157291211,0.000996607386247784
"KHNYN",0.00737002499430015,0.981563407286128,0.642826035200141,0.0692632012122989,1.49963586093926,0.319242604377437
"KHSRP",0.0199646344681853,1.27341739191045,0.508864345680196,-0.0224882644584094,0.165299378588912,0.942627601886107
"KIAA0040",-0.0495035976934673,0.63690806678459,0.792524894608432,0.142233165476297,1.94545456654537,0.167861891114457
"KIAA0232",0.170778931589641,3.49306982467397,0.0100317754693395,0.137131327592201,2.92574651925474,0.0231689142253788
"KIAA0319",-0.303261657602903,-1.94793648918377,0.237618097096246,-0.136315406005159,-1.19573051926714,0.456514736943048
"KIAA0319L",0.0895416965375484,1.02756513861528,0.621650593635482,0.0500860347710534,0.255781837836325,0.906408985109541
"KIAA0408",0.103413521055988,0.271719456477337,0.923978661614154,-0.223504000004972,-1.9600617167114,0.164273580014168
"KIAA0513",-0.022336260605994,-0.380413489590555,0.891205991991638,-0.0700403989753997,-1.26915247149391,0.42169206103525
"KIAA0586",-0.0742129087208957,-2.22257511161519,0.158028772372773,-0.106343176019901,-2.69289115913532,0.0394495201687673
"KIAA0753",0.715523683103917,1.95720340805793,0.234588523384491,-0.0832815747597395,-1.85263987103916,0.193716172430892
"KIAA0825",-0.115294283660134,-1.11564764132217,0.580654106111205,-0.148422363300495,-1.47702988766191,0.328477267159174
"KIAA0930",-0.23606964367606,-3.14769954495281,0.0243635937925651,-0.239824897611718,-3.82217771722494,0.00182781431908531
"KIAA1143",0.122461621535756,3.08171792279598,0.0284196995013746,0.099943570372524,2.58609368194668,0.0504712350675376
"KIAA1191",0.0434228641831727,1.41188737370816,0.44678392971139,0.0285180099668283,0.837334117307617,0.632825267312322
"KIAA1210",-0.110964129224377,-0.167105281400386,0.954341078211254,0.159566229236054,0.151465695651988,0.94775081467404
"KIAA1217",-0.049904041897918,1.63139867975412,0.354024239544447,-0.200011314599675,-0.426049113887896,0.833499451765965
"KIAA1328",0.145961773069429,2.30874056614812,0.137500637562275,0.108526198608864,1.58725980592786,0.284609797211705
"KIAA1549",-0.0982719403506845,-0.889534519017845,0.684093834136864,-0.237375517236241,-1.84323160642007,0.196440208670059
"KIAA1549L",-0.352016136231805,-4.82656659175161,0.00011909568912058,-0.341494085388212,-5.1277243568903,1.2957330833885e-05
"KIAA1586",0.0959255510746766,1.95912970348625,0.234050720694732,0.07501988027849,1.48112305374934,0.326757589491323
"KIAA1614",-0.0225695660189916,-2.90734897644754,0.0428021662158927,-0.0653549787907108,-2.03054380522911,0.146917320260707
"KIAA1614-AS1",-0.35511761336225,-1.1356195027408,0.571957912054717,0.026936443117536,0.217841761183451,0.92219305299374
"KIAA1671",0.242038568647226,1.75539183613172,0.304886874691858,0.174862343372766,1.21317176445168,0.447936267436661
"KIAA1671-AS1",0.575309379063821,1.27619736071612,0.507694080762975,0.0293413291634734,0.695803238379065,0.701411233125947
"KIAA1755",0.13637755660883,2.82748901305012,0.0510965329615017,-0.290622570694339,2.67631769691888,0.0410460536734025
"KIAA1958",0.00591887629912451,-0.89806471066951,0.679760632284602,-0.0361086170498264,-1.27353373356073,0.419686477407103
"KIAA2012",-0.38963854924235,0.642404440800099,0.790131254768122,-0.0970672120348706,0.796645108488111,0.652863427778292
"KIAA2012-AS1",-0.121664309911893,-0.498398612117626,0.847952157515099,0.26339452557331,0.509319992025854,0.793574307517516
"KIAA2013",-0.0587636768329717,-0.143144824081073,0.961729874016681,-0.0291779710534886,0.0630609290014019,0.976826749293885
"KICS2",0.0138756388329701,0.382744241977128,0.890237814781562,-0.0161880643382261,-0.391398308405721,0.848917971173138
"KIDINS220",-0.0445709148839152,-3.28778040175469,0.0173251950952911,-0.149564282978132,-4.26589154799128,0.000404917687972854
"KIF11",-0.00354134375835637,-0.420291982191995,0.876682448428689,0.0935579948887927,1.05759717971013,0.524280660134413
"KIF12",-0.0191681068405197,0.487533212684759,0.85253452528294,-0.16131394403913,0.234460693089184,0.915712490157873
"KIF13A",-0.0126123832399245,0.101835680501587,0.973637440094886,-0.0918100556193539,-1.78604359452403,0.214144897466002
"KIF13B",0.0494004007120422,1.67335891873675,0.335798224228142,0.056738079027925,1.91651448709175,0.17572188552862
"KIF14",-0.183106755122328,-0.0196089960607901,0.994970349943394,0.0924744810560524,0.963229444400682,0.569804395974348
"KIF15",0.0533206174461597,0.656922482634167,0.784601542386275,0.237815354485992,1.28236633371773,0.415377324946808
"KIF16B",0.083905491085075,0.706857147669337,0.763649025324849,0.142917546755399,2.35602698741704,0.0814942757270564
"KIF17",-0.0449653733661992,2.62953261610354,0.0765486316442203,-0.12187285517892,1.74312108536593,0.22812574676588
"KIF18A",0.114119694111212,0.88120518828842,0.688370996007245,0.249192595703737,1.54141063842777,0.30230951962054
"KIF18B",0.0508389850485918,1.31513003476264,0.489245612032706,0.448237107841204,2.13527336675016,0.122342637276086
"KIF19",0.319748752044181,0.385285264591225,0.889368691828087,0.405275701769108,0.683629359367189,0.707511218396632
"KIF1A",0.0609075845087785,0.355212029508193,0.899335323365738,0.0409863698417537,-0.567259594588791,0.765085174390285
"KIF1B",0.085223141848638,1.79684565008017,0.288980697921869,0.060812539692384,0.688137836943944,0.705490153071228
"KIF1C",0.0190423411276674,-0.846750593524423,0.703855976510912,0.057020803705817,0.522806316874116,0.787301351765981
"KIF1C-AS1",-0.794046542608553,-2.35416592488265,0.127397714417249,-0.461867854697133,-0.463465085674411,0.816447339256127
"KIF20A",-0.161060229965795,-0.29942028991998,0.915195906652504,0.0970323616061539,1.04647460301187,0.529180291063033
"KIF20B",0.02746864375455,0.920100518009916,0.670494477015501,0.0978102379765965,1.66714781133451,0.254610738276737
"KIF21A",0.0441120924839992,-0.377217147482184,0.892413226702426,-0.0449205597976503,0.257810163399762,0.905695430351809
"KIF21B",0.0272715863335091,0.20606555094999,0.943923141616492,-0.0464289082540387,-0.442425135522141,0.826499363325899
"KIF22",-0.00876898063447762,-0.126029538825676,0.966839846018224,0.00521237257316615,0.717104323226117,0.691578110451784
"KIF23",-0.0409437366265286,-0.712192977115811,0.76169404951686,0.0337701004486471,0.814482840366364,0.644195373787636
"KIF23-AS1",-0.255916296108478,-1.55509253351033,0.384343202032552,-0.433835177213895,-2.17308533667316,0.114837535213212
"KIF24",-0.028728405347896,0.0477670256469423,0.987644877828383,-0.132409786794066,-1.2518736021445,0.430013415402154
"KIF25",0.531137834919062,1.33844008581403,0.478804983342726,0.557206662733956,0.726274869298999,0.687577228469217
"KIF26A",0.0874906715180371,0.772588085119715,0.73555337107441,0.383451039849039,0.714749851136709,0.69236002986347
"KIF26B",-0.208799748391979,-2.74188796589969,0.0613174318494142,-0.250254596875919,-1.70649391782041,0.240431628477117
"KIF27",0.0667097616116618,1.65579252306303,0.34327470046473,-0.0307927493316087,0.444570871206556,0.825502083739651
"KIF2A",0.0806865719793523,1.80496049013922,0.285766019985842,0.0580829684116615,0.528911749451214,0.784162369626967
"KIF2C",0.026182024216793,1.9404474080488,0.239532586473095,0.284934487877632,4.04603536206424,0.000859524060490154
"KIF3A",0.0438872214088031,1.76431725157752,0.301470265684598,0.0601631353766883,1.8964221751229,0.181234307689416
"KIF3B",-0.0888212315871429,-1.87319047934749,0.262467891153138,-0.228607607385511,-3.85192134593419,0.00165820313066897
"KIF3C",-0.0667137225402131,-0.916383915982882,0.672579769974274,-0.0718895749886412,-0.781644826727925,0.660114737027778
"KIF4A",-0.329060597159688,-0.469203135120264,0.858969938092618,0.224970394607366,1.88104434358453,0.185707498283947
"KIF4B",-0.285134093922406,-0.312687932581208,0.911882961313485,1.04864194453824,2.11139426907843,0.127616468209679
"KIF5A",-0.120297690891938,0.0737343734722113,0.981063499261276,-0.176751752672574,-0.604378042509434,0.746614823694079
"KIF5B",-0.0116255724612217,-1.5698583492114,0.378169384147356,-0.0945544271197027,-2.18612641306776,0.112259911773831
"KIF5C",-0.0899933593529502,-0.42125770807651,0.876166337725031,-0.213109599752585,-1.62234832569595,0.271459467864064
"KIF6",0.151962637902017,1.13541116333124,0.5719856147466,-0.264156794014132,0.152966910869585,0.947316564544686
"KIF7",-0.0697553230008233,-1.93672346986968,0.24062387879575,-0.337342437055585,-4.49125803151487,0.000175560775546553
"KIF9",-0.0793481581086752,1.10712307757132,0.585075369200807,-0.0199138472420559,0.158253457524766,0.945510033939828
"KIFAP3",0.0436522207116738,0.720530779077222,0.758015405338197,0.00756769032107536,-0.177939437529673,0.937321733938297
"KIFBP",-0.045617922717394,-2.98873723195234,0.035478505424342,-0.0810540812726963,-3.19326438701388,0.0117654688437918
"KIFC1",-0.0888538799286757,-0.1138187289841,0.970369251458176,0.176832286681466,1.87379840477632,0.187642528138216
"KIFC2",-0.0228861789584351,-0.038984114635898,0.990178684299561,0.0350693940036027,0.57958504895962,0.759005570772221
"KIFC3",-0.0660317419799266,-1.27959817373842,0.505912140262996,-0.0865780793837386,-1.55293814996312,0.298002851940927
"KIN",-0.0228491231609597,-1.17174890044467,0.55523939759337,-0.00458834835125468,-0.285546207658285,0.893976708434442
"KIRREL1",-0.147333345436337,-2.50071962685653,0.0974731443345045,-0.506121289574936,-7.43001780910818,5.01653731841444e-11
"KIRREL2",-0.42471156839306,-1.13303298771048,0.573550928086519,0.133049825791805,-0.0368405339536305,0.985733717730044
"KIRREL3",-0.267762029415231,-3.52874513413246,0.00905094423330043,-0.461078964765127,-2.83074342234694,0.0289002047507781
"KISS1",0.685011852060018,1.89541589986019,0.25446939597363,0.761480879638114,0.838022567341885,0.632397272780798
"KISS1R",0.355965644135628,1.98997685126588,0.224496321901339,0.785813132133897,3.16338321985355,0.0127370622178716
"KIT",0.120504701683876,1.41839854755842,0.443903613247505,0.231925841621855,0.277426301692644,0.897728717239415
"KITLG",-0.52130830302767,-6.54530065260164,2.62369315652102e-08,-0.461316544715519,-5.99855095295814,1.9497588960757e-07
"KIZ",0.091902475946533,2.17901742868571,0.169255445708553,0.13055304260946,3.12779108008276,0.0139925809796396
"KL",0.355342183506513,1.92909966430218,0.243310435864573,0.000806422557489386,-0.0328542395605453,0.987247117154484
"KLB",0.139659920035941,1.36108487766034,0.468664238323129,0.0874406265533587,-0.0154933357075208,0.994236034622734
"KLC1",0.0489969468185444,2.66386499673541,0.0716327517119136,-0.00712586904976936,-0.105642402956523,0.963182202003037
"KLC2",-0.0417240386708193,-0.61206783208849,0.802961509354027,-0.0841533141907623,-1.73127486393109,0.232060132770218
"KLC3",0.0780254519292167,1.80583695504434,0.285557716773854,0.225100310222298,2.23525054527276,0.102471531764613
"KLC4",0.100426314348523,3.95630148066986,0.00260497821206421,0.253235095530254,6.58165857998079,7.91499840840996e-09
"KLF1",0.0365486420217986,-0.265736812644661,0.92541954353829,-0.447660970762667,-0.835898013785947,0.633478773754802
"KLF10",-0.222632888703822,-3.84403311569321,0.00366183883402103,-0.324785081887652,-3.11727372798434,0.0143898739474873
"KLF11",-0.0573031621625866,-1.77640416577263,0.296724752750959,-0.0854072427139046,-0.84730468975635,0.627994009874341
"KLF12",0.00986184522584062,-0.692075356343727,0.770351259480314,-0.0276793715562188,-3.16366471039755,0.0127296429411092
"KLF13",-0.116409039025844,-3.01727768040159,0.033288084983862,-0.14871879179635,-2.1200078065586,0.125618370171425
"KLF14",0.154523208797354,0.298451961248074,0.915573845062897,-0.192033618259498,0.229026301901509,0.917856320947532
"KLF15",0.0660032599678376,-0.458002841408183,0.863147745050047,0.0995701424333893,0.845032523857305,0.629016032724341
"KLF16",-0.0731898249443027,-1.39247423319371,0.455377934628875,0.0300875763628746,-0.106618085048303,0.96293991674702
"KLF17",-0.393188603126233,-0.723689476131778,0.756572923849801,-0.300673318976578,-0.617990530998002,0.74009811446
"KLF2",-0.339898984658889,-7.79066454470463,7.65820452320896e-12,-0.486876696004027,-7.01903079028596,6.08713273115084e-10
"KLF3",-0.029894062863083,-1.48863661979135,0.413533796733936,-0.0466726798231969,-0.726625671198969,0.687308702761099
"KLF4",-0.244273301923779,-4.77850282806333,0.000142599897586663,-0.483565196308178,-5.88086787463311,3.58404316547789e-07
"KLF5",0.0733303439381821,2.99912500082388,0.0346842225857426,0.0824866756326202,2.18753928047953,0.112111736608897
"KLF6",-0.182494262866505,-5.18818409246866,2.53382546218831e-05,-0.340976835759091,-5.61330758941802,1.36518513545905e-06
"KLF7",-0.155691397442297,-2.85430026995463,0.0481591330970336,-0.286607338477585,-2.97926533205709,0.0203838799897806
"KLF8",0.0182349685283699,-0.0983849500008263,0.974702048402158,0.168226442838916,0.773025684955991,0.664877384693408
"KLF9",-0.192106419064799,-2.15502132681316,0.175364787879926,-0.323771219972646,-4.19361914595678,0.00052233643555391
"KLHDC1",0.193782239680063,3.90017021844429,0.00307500845280479,0.334428841215888,3.89211755342458,0.00144946913442508
"KLHDC10",0.0606620061942508,0.820635440632072,0.715519479823788,0.114498891857992,1.10669445937009,0.499001963828294
"KLHDC2",0.104211397443291,1.86657304446729,0.264886584260063,0.190634598593316,2.92529697482386,0.0231877003149764
"KLHDC3",0.0166221604521754,-1.26001439528765,0.515264958146849,0.0883691219305775,-0.2397357172958,0.91343158748354
"KLHDC4",-0.036855296642338,0.7469260879105,0.74643532759851,0.0049388778746907,0.919752763884705,0.59113175979692
"KLHDC7A",-0.141572849981582,-0.634964423778004,0.793661130610557,-0.456265113767718,-0.693048673765807,0.703232952159361
"KLHDC7B",0.028142665034138,0.708988159132679,0.762656661736708,-0.333669778852948,-0.923884503893214,0.589619245148158
"KLHDC8A",-0.183371864603727,0.137228530085872,0.963087861054999,-0.923093359181591,-2.10574697209731,0.128829826137226
"KLHDC8B",-0.05190894756353,-0.34393937625356,0.902887558015095,0.0415506339309843,1.14363673513316,0.481492086531645
"KLHDC9",0.0720586198201125,1.36065338774438,0.468683756410699,0.0913294481965591,1.54924358405324,0.299495892006892
"KLHL1",0.300367942567214,2.43307853759743,0.110260395908471,-0.354163084866051,0.263801650687027,0.903565672573008
"KLHL10",-0.112675457150802,-0.85775867556732,0.69932110573481,-0.0993239129436587,-0.671128361805022,0.713905627226346
"KLHL11",-0.0549048483360856,-1.055996687854,0.608465533093793,-0.206955117302134,-2.99724303328561,0.0195138362815514
"KLHL12",0.0259823124831784,0.238774505068885,0.933323283487045,0.0511350035440192,2.61831621784712,0.0469952541030566
"KLHL13",0.0329537087893679,-0.632546962036408,0.794792462265078,0.0364061302410808,-1.2931003253078,0.410381841098273
"KLHL14",-0.459681522172293,-2.51279150449105,0.0953176291233253,-0.619613222482278,-0.70255837111085,0.697944589785598
"KLHL15",0.0237675687264315,-0.349065853807546,0.901368941439998,0.0368659017694664,-0.584554165321316,0.75670018940062
"KLHL17",-0.0712289932233547,-0.281978707306013,0.920995790303132,-0.000131691585119175,0.403271090823167,0.842995762393336
"KLHL18",0.026590411317655,2.45776046747918,0.105691947029441,-0.0106321098372955,0.429533522954493,0.832106435872555
"KLHL2",-0.0335312430146964,-1.7570106767307,0.304421608664099,-0.00292960069722971,-0.504391565282115,0.795781890563773
"KLHL20",0.00887549263778847,1.61618538651892,0.359847011905422,-0.0565269625886708,-0.124630782708555,0.957589965969978
"KLHL21",-0.0230256291540075,-0.271634889817505,0.923984044092655,-0.0340845310649798,1.11207455398681,0.49655691997689
"KLHL22",0.00317434894905323,-0.560190268068116,0.824027117602919,0.106640107719111,1.16812103705736,0.469777077289697
"KLHL24",0.102724346315435,0.225549308843864,0.937231825392496,0.195548785997744,2.02395029491042,0.148481605938815
"KLHL25",-0.0031194423003696,0.71229922132947,0.761687758213039,0.0164865347927302,0.785829238377942,0.657699817220428
"KLHL26",0.0333038321001476,1.01494590717582,0.627491902263153,0.0777283903966242,1.79316077114823,0.211728262014009
"KLHL28",0.0460043935749145,-1.09394997619268,0.591802562558045,0.133606390149417,0.734169304416152,0.683700133333518
"KLHL29",0.0629657214736018,0.233660038246173,0.934804497966789,-0.162756494644427,-2.5291632842474,0.0573211520060044
"KLHL2P1",0.265950498681405,1.14674579859453,0.5666375530027,-0.312308359956715,-0.149720789676504,0.948600859426315
"KLHL3",0.0696876027845935,2.91550710365046,0.0419734548457392,0.0555735814488884,1.20975397800684,0.449867738576932
"KLHL30",-0.0927062239753908,-0.30927167557403,0.912803553062682,-0.211192172455333,0.144235495820936,0.950909937181458
"KLHL31",0.33144788548792,2.62593951385705,0.077128510217365,0.21240268815873,1.44554546004171,0.341211670133312
"KLHL32",-0.00827631030778913,0.154011871042195,0.958359156720373,0.164009184620606,0.154066886202754,0.946838190527225
"KLHL33",-0.109033656643381,-0.311002275603432,0.912463723342031,-0.38367006042315,-1.661338117216,0.25670683823953
"KLHL34",-0.135537098090183,-1.64993623814976,0.345679682872548,0.221648606893933,0.130523880102734,0.955451838652414
"KLHL35",0.0504501747000435,2.0471208453936,0.206549372166085,0.287700680921373,3.44824774869326,0.00580685152462417
"KLHL36",0.0216668476138219,1.7487733797809,0.306885660732419,0.0947633856733751,1.80976600095775,0.206136728172637
"KLHL38",0.0180191556755288,0.540162229302621,0.83187720087624,-0.111252639502741,-0.127330323733401,0.956566806677839
"KLHL4",-0.299414602685208,-2.80601414373785,0.0533577530896991,-0.575644211403081,-3.34152608575334,0.0077952305642256
"KLHL40",0.0295279945661136,1.57961032459096,0.37421079932817,1.04418855352585,1.73927226656651,0.229261215899195
"KLHL41",0.195128411909425,2.86744468437919,0.0467923436502937,-0.00179568302937716,0.448081413864536,0.824044997531989
"KLHL42",-0.121629541988633,-3.98618819395841,0.00238912044735347,-0.201132968912579,-4.17202178342275,0.000563315634952972
"KLHL5",-0.0790621015359338,-1.78981162417708,0.291533387953969,-0.204423271254979,-3.19753002761942,0.0116117871123276
"KLHL6",0.0596830453413754,-1.00706468928678,0.630828773799309,0.338159608238167,1.59755344953688,0.280732327160796
"KLHL7",0.111880197666908,2.64000375739668,0.0750890189714883,0.122448850503868,2.01657479323071,0.150317024008371
"KLHL8",0.0156277486732497,-0.561672792345996,0.823518340249268,-0.0313601866515233,-0.449106337642358,0.823708795194653
"KLHL9",-0.0954332228710967,-3.3707875020342,0.0139988908917212,-0.200245284625473,-2.44557068306445,0.068194587544816
"KLK1",-0.220816211334754,-1.99440708129497,0.223135408790463,1.07899565448267,1.74262959597492,0.22829337138876
"KLK10",-0.519590199211935,-2.59013876246184,0.0826547458912908,-0.668559027908825,-0.503786559466629,0.795993081662192
"KLK13",-0.368033560843398,-0.323459662433569,0.909280931413426,-0.0589732419433904,0.010582442205348,0.995815320565258
"KLK14",-0.217232386881263,0.13687868748613,0.963184684593757,-0.84866436733407,-1.27621969304449,0.418525848560773
"KLK15",0.0210675092909842,0.0381935301910024,0.990386039031914,-0.892453460348761,-0.151990903908306,0.947592718542919
"KLK4",-0.686756338752577,-0.764755549124823,0.738959713893158,-0.13543603541782,-0.205761057793396,0.92749656989554
"KLK5",-0.496361511254182,-0.855308061281171,0.700560223333282,0.628627447143024,1.30523937064248,0.404683296896343
"KLK6",-0.720345225383372,-1.69938193847486,0.3259214314592,0.529596472026742,0.58341609125592,0.757098282670623
"KLK7",-0.387166517058102,-0.787606745456515,0.72848231294945,-0.115985063815238,-0.371359110180836,0.857236095250359
"KLK8",-0.348636978636619,-2.08788457737736,0.194416977361684,-0.103380479751054,-0.23923315765033,0.913662322916793
"KLKB1",0.338311414788637,1.87398283260022,0.262162259023385,0.494365084724173,1.75708819758555,0.22387741248055
"KLLN",-0.293112328980941,-1.83902821890407,0.273909534284955,-0.276481080457094,-1.62194174970264,0.271609843554852
"KLRC2",-0.112218421249413,0.0700314251538572,0.982285068390448,-0.18891418303132,-0.505905924967598,0.795038959642511
"KLRC3",0.444077143842835,0.370455720875433,0.893960269862934,0.610919017721607,0.963621166196269,0.569590114867719
"KLRD1",-0.0185386257827608,0.0688743965667205,0.98259128841871,-0.0284781020180843,0.154065064333113,0.946838190527225
"KLRG1",0.112536362787836,0.0401138761026204,0.989861965277576,0.0765672754358542,-0.0577917404772489,0.979257623527744
"KLRG2",0.313152895334982,2.68058900925017,0.0692250086816391,0.247575841867595,0.317569945950248,0.880347245596061
"KLRK1-AS1",-0.0969439333987716,-0.515475229084138,0.841854939325412,-0.240555808528432,-0.445900018511345,0.825099926146624
"KMO",-0.215998471530916,-1.36355775558001,0.467598823159595,-0.156158842749751,-1.76264990248944,0.22212045357032
"KMT2A",0.0814758292523815,2.2446007925715,0.152583770965242,0.00846017537909724,-0.0254612990020616,0.99045280879435
"KMT2B",0.10096783876899,4.61387121590924,0.000270747702888717,0.143610404071924,4.13782680137359,0.00063092143471904
"KMT2C",0.0548550061046594,1.80774859166694,0.284728050003242,-0.00474431686803567,0.289050565541319,0.892432303583738
"KMT2D",0.00892384144493394,0.776960487959913,0.733558605354625,-0.154596687364098,-2.08980410527294,0.132343282365092
"KMT2E",0.0536122567074053,2.12576121240648,0.183531827847138,-0.0843443860808796,-0.869155360852823,0.616464601824943
