,ENSG00000274205,,,,
,ENSG00000161692,,,,
,ENSG00000148734,,,,
,ENSG00000108352,,,,
,ENSG00000130287,,,,
,ENSG00000163958,,,,
,ENSG00000282954,,,,
,ENSG00000080823,,,,
,MYCNUN,,,,
,ENSG00000197753,,,,
,ENSG00000267676,,,,
,FAM19A4,,,,
,ENSG00000132746,,,,
,ENSG00000150967,,,,
,ENSG00000184156,,,,
,ENSG00000129596,,,,
,ENSG00000262268,,,,
,ENSG00000282937,,,,
,ENSG00000167157,,,,
,SOGA2,,,,
,ENSG00000235268,,,,
,ENSG00000173641,,,,
,FLJ27365,,,,
,ENSG00000276977,,,,
,ENSG00000217236,,,,
,ENSG00000188859,,,,
,ENSG00000163394,,,,
,ENSG00000128283,,,,
,ENSG00000180176,,,,
,RP3-437I16.1,,,,
,ENSG00000101292,,,,
,AC006335.10,,,,
,ENSG00000127129,,,,
,ENSG00000196366,,,,
,ENSG00000140254,,,,
,AC096677.1,,,,
,RP11-84A19.2,,,,
,ENSG00000080644,,,,
,AC087499.7,,,,
,ENSG00000164002,,,,
,ENSG00000106327,,,,
,ENSG00000237515,,,,
,RP11-686F15.3,,,,
,ENSG00000205054,,,,
,ENSG00000175793,,,,
,FAM205B,,,,
,ENSG00000174038,,,,
,ENSG00000138162,,,,
,ENSG00000112715,,,,
,ENSG00000122852,,,,
,ENSG00000064545,,,,
,ENSG00000180447,,,,
,ENSG00000137204,,,,
,ENSG00000206461,,,,
,RP11-627G23.1,,,,
,RP11-64C12.6,,,,
,ENSG00000100078,,,,
,ENSG00000108551,,,,
,C1ORF61,,,,
,ENSG00000183128,,,,
,ENSG00000041982,,,,
,RP3-388N13.3,,,,
,MFI2,,,,
,LINC00202-1,,,,
,ENSG00000266433,,,,
,RP11-1055B8.7,,,,
,ENSG00000167723,,,,
,C9ORF173,,,,
,ENSG00000150873,,,,
,ENSG00000103089,,,,
,RP11-182J1.13,,,,
,ENSG00000143858,,,,
,ENSG00000189410,,,,
,TUBAP,,,,
,ENSG00000065361,,,,
,ENSG00000106236,,,,
,RP4-738P15.1,,,,
,ENSG00000198838,,,,
,ENSG00000204869,,,,
,ENSG00000167011,,,,
,ENSG00000163520,,,,
,ENSG00000100505,,,,
,ENSG00000070526,,,,
,RP11-63K6.7,,,,
,ENSG00000135638,,,,
,ENSG00000041515,,,,
,ENSG00000111344,,,,
,ENSG00000083857,,,,
,ENSG00000196208,,,,
,ENSG00000184985,,,,
,ENSG00000232237,,,,
,ENSG00000171877,,,,
,ENSG00000231274,,,,
,RP11-357H14.17,,,,
,ENSG00000175264,,,,
,ENSG00000139874,,,,
,RP11-83N9.5,,,,
,ENSG00000152137,,,,
,ENSG00000149506,,,,
,ENSG00000143147,,,,
,ENSG00000121634,,,,
,ENSG00000084628,,,,
,FAM19A5,,,,
,ENSG00000177354,,,,
,ENSG00000198756,,,,
,ENSG00000111834,,,,
,AC016910.1,,,,
,ENSG00000157103,,,,
,ENSG00000185960,,,,
,ENSG00000141200,,,,
,ENSG00000251692,,,,
,ENSG00000068137,,,,
,ENSG00000100024,,,,
,ENSG00000100987,,,,
,C1ORF222,,,,
,ENSG00000006704,,,,
,CCDC42B,,,,
,ENSG00000145362,,,,
,RP11-797H7.3,,,,
,TTC25,,,,
,ENSG00000168062,,,,
,ENSG00000196169,,,,
,ENSG00000171574,,,,
,ENSG00000083307,,,,
,ENSG00000163121,,,,
,ENSG00000122367,,,,
,ENSG00000088543,,,,
,ENSG00000103241,,,,
,ENSG00000186081,,,,
,ENSG00000189431,,,,
,ENSG00000153093,,,,
,ENSG00000188803,,,,
,ENSG00000140795,,,,
,ENSG00000106018,,,,
,ENSG00000229637,,,,
,ENSG00000123453,,,,
,ENSG00000229107,,,,
,ENSG00000277518,,,,
,SPATA31B1,,,,
,ENSG00000149090,,,,
,ENSG00000178403,,,,
,ENSG00000166833,,,,
,ENSG00000185176,,,,
,KB-1184D12.1,,,,
,ENSG00000172938,,,,
,ENSG00000171533,,,,
,ERICH1-AS1,,,,
,AC062028.1,,,,
,ENSG00000104941,,,,
,RP11-66D17.3,,,,
,ENSG00000076826,,,,
,ENSG00000060642,,,,
,ENSG00000128482,,,,
,FAM46B,,,,
,ENSG00000148082,,,,
,ENSG00000214145,,,,
,ENSG00000155052,,,,
,ENSG00000135931,,,,
,AC009237.8,,,,
,ENSG00000129221,,,,
,KB-1930G5.4,,,,
,ENSG00000142611,,,,
,ENSG00000165300,,,,
,LL22NC03-63E9.3,,,,
,ENSG00000103154,,,,
,PPAPDC3,,,,
,ENSG00000146839,,,,
,ENSG00000133477,,,,
,ENSG00000006432,,,,
,RP5-896L10.1,,,,
,ENSG00000142583,,,,
,ENSG00000105278,,,,
,ENSG00000123243,,,,
,ENSG00000128298,,,,
,ENSG00000080031,,,,
,ENSG00000115257,,,,
,ENSG00000066248,,,,
,ENSG00000196248,,,,
,KIAA1875,,,,
,ENSG00000178342,,,,
,ENSG00000160200,,,,
,ENSG00000172367,,,,
,ENSG00000183454,,,,
,ENSG00000213901,,,,
,RP11-307C19.1,,,,
,ENSG00000169427,,,,
,ENSG00000144355,,,,
,AC021218.2,,,,
,ENSG00000138311,,,,
,RP11-428P16.2,,,,
,C10ORF91,,,,
,ENSG00000159184,,,,
,PROL1,,,,
,ENSG00000187908,,,,
,TBC1D29,,,,
,ENSG00000186301,,,,
,ENSG00000183496,,,,
,ENSG00000170485,,,,
,ENSG00000142408,,,,
,ENSG00000183018,,,,
,ENSG00000197375,,,,
,ENSG00000174951,,,,
,ENSG00000105696,,,,
,ENSG00000124920,,,,
,ENSG00000101198,,,,
,ENSG00000109927,,,,
,ENSG00000138075,,,,
,C9ORF171,,,,
,ENSG00000124216,,,,
,ENSG00000189120,,,,
,ENSG00000187720,,,,
,ENSG00000130558,,,,
,ENSG00000225194,,,,
,ENSG00000113790,,,,
,ENSG00000172238,,,,
,ENSG00000171124,,,,
,AC084121.17,,,,
,ENSG00000185386,,,,
,ENSG00000103253,,,,
,ENSG00000052344,,,,
,ENSG00000183580,,,,
,ENSG00000167487,,,,
,RP11-430H10.2,,,,
,ENSG00000239927,,,,
,ENSG00000276996,,,,
,ENSG00000231350,,,,
,RP11-564C4.6,,,,
,ENSG00000130045,,,,
,RP11-467L20.10,,,,
,ENSG00000139549,,,,
,ENSG00000118432,,,,
,ENSG00000146205,,,,
,ENSG00000154736,,,,
,ENSG00000147724,,,,
,ENSG00000182170,,,,
,FAM101A,,,,
,ENSG00000278608,,,,
,ENSG00000119888,,,,
,RP11-21C4.1,,,,
,ENSG00000215474,,,,
,ENSG00000272031,,,,
,ENSG00000182791,,,,
,ENSG00000204583,,,,
,ENSG00000223760,,,,
,ENSG00000281690,,,,
,C22ORF26,,,,
,ENSG00000186212,,,,
,ENSG00000188051,,,,
,AC074117.10,,,,
,ENSG00000184224,,,,
,ENSG00000132470,,,,
,ENSG00000112812,,,,
,ENSG00000111186,,,,
,ENSG00000177807,,,,
,ENSG00000188176,,,,
,ENSG00000262655,,,,
,C17ORF72,,,,
,ENSG00000188037,,,,
,ENSG00000129910,,,,
,ENSG00000134917,,,,
,ENSG00000110169,,,,
,ENSG00000180438,,,,
,ENSG00000131773,,,,
,ENSG00000140057,,,,
,ENSG00000149295,,,,
,ENSG00000161082,,,,
,C2ORF70,,,,
,C16ORF11,,,,
,ENSG00000186472,,,,
,ENSG00000004776,,,,
,ENSG00000116096,,,,
,ENSG00000133019,,,,
,ENSG00000148798,,,,
,ENSG00000189182,,,,
,3-Sep,,,,
,ENSG00000155495,,,,
,ENSG00000009765,,,,
,ENSG00000197769,,,,
,ENSG00000101680,,,,
,ENSG00000184144,,,,
,CXXC11,,,,
,ENSG00000144407,,,,
,ENSG00000175866,,,,
,ENSG00000178718,,,,
,ENSG00000171189,,,,
,ENSG00000101197,,,,
,ENSG00000130513,,,,
,ENSG00000170128,,,,
,ENSG00000170807,,,,
,ENSG00000232903,,,,
,ENSG00000131591,,,,
,ENSG00000102271,,,,
,ENSG00000197119,,,,
,ENSG00000186280,,,,
,CTD-2568A17.5,,,,
,ENSG00000223731,,,,
,ENSG00000177283,,,,
,ENSG00000276191,,,,
,PNMAL1,,,,
,GS1-519E5.1,,,,
,ENSG00000061455,,,,
,ENSG00000162068,,,,
,ENSG00000137809,,,,
,ENSG00000105549,,,,
,ENSG00000178795,,,,
,ENSG00000136002,,,,
,ENSG00000148156,,,,
,ENSG00000152049,,,,
,ENSG00000277414,,,,
,ENSG00000188981,,,,
,ENSG00000113209,,,,
,ENSG00000196878,,,,
,ENSG00000188937,,,,
,AC019118.2,,,,
,ENSG00000187105,,,,
,ENSG00000186453,,,,
,ENSG00000104951,,,,
,ENSG00000182352,,,,
,ENSG00000158292,,,,
,AC095067.1,,,,
,ENSG00000162631,,,,
,ENSG00000215568,,,,
,ENSG00000160808,,,,
,AC069513.4,,,,
,ENSG00000152580,,,,
,ENSG00000166341,,,,
,ENSG00000288364,,,,
,ENSG00000149260,,,,
,ENSG00000185668,,,,
,ENSG00000198354,,,,
,ENSG00000080511,,,,
,ENSG00000183166,,,,
,ENSG00000143632,,,,
,ALPPL2,,,,
,ENSG00000187123,,,,
,AC015849.16,,,,
,ENSG00000189375,,,,
,ENSG00000281775,,,,
,ENSG00000179627,,,,
,ENSG00000223757,,,,
,ENSG00000167775,,,,
,ENSG00000149256,,,,
,ENSG00000282343,,,,
,ENSG00000189320,,,,
,ENSG00000182902,,,,
,ENSG00000161996,,,,
,ENSG00000172748,,,,
,ENSG00000168539,,,,
,ENSG00000110427,,,,
,ENSG00000177984,,,,
,ENSG00000184916,,,,
,ENSG00000123415,,,,
,ENSG00000105737,,,,
,ENSG00000126562,,,,
,AC011298.2,,,,
,ENSG00000280549,,,,
,ENSG00000168263,,,,
,ENSG00000135903,,,,
,ENSG00000262862,,,,
,ENSG00000149582,,,,
,ENSG00000142273,,,,
,ENSG00000174963,,,,
,ENSG00000161610,,,,
,ENSG00000214700,,,,
,ENSG00000114270,,,,
,RP11-536I6.1,,,,
,ENSG00000224812,,,,
,ENSG00000009709,,,,
,ENSG00000282337,,,,
,C9ORF96,,,,
,ENSG00000182348,,,,
,ENSG00000144130,,,,
,ENSG00000167291,,,,
,ENSG00000143028,,,,
,ENSG00000171360,,,,
,ENSG00000146678,,,,
,ENSG00000152076,,,,
,ENSG00000277068,,,,
,RP11-218E20.3,,,,
,ENSG00000100842,,,,
,ENSG00000105251,,,,
,ENSG00000187595,,,,
,ENSG00000126262,,,,
,ENSG00000138161,,,,
,LL0XNC01-16G2.1,,,,
,ENSG00000184788,,,,
,ENSG00000172731,,,,
,ENSG00000189051,,,,
,ENSG00000164778,,,,
,ENSG00000198794,,,,
,AC016757.3,,,,
,RP11-474D1.2,,,,
,ENSG00000172638,,,,
,ENSG00000182667,,,,
,ENSG00000174498,,,,
,CTD-2536I1.1,,,,
,ENSG00000136383,,,,
,ENSG00000087085,,,,
,ENSG00000125084,,,,
,RP11-875O11.2,,,,
,ENSG00000155760,,,,
,ENSG00000184672,,,,
,ENSG00000196811,,,,
,ENSG00000156103,,,,
,AC016735.2,,,,
,ENSG00000183476,,,,
,ENSG00000164342,,,,
,ENSG00000148204,,,,
,ENSG00000184012,,,,
,ENSG00000043039,,,,
,ENSG00000116254,,,,
,ENSG00000278693,,,,
,RP11-445F12.1,,,,
,ENSG00000173531,,,,
,AC079779.5,,,,
,ENSG00000218891,,,,
,ENSG00000091704,,,,
,ENSG00000185028,,,,
,RP11-111M22.2,,,,
,ENSG00000222046,,,,
,CTD-2313J23.1,,,,
,AL590483.1,,,,
,ENSG00000121207,,,,
,ENSG00000163040,,,,
,RP11-805I24.3,,,,
,GYLTL1B,,,,
,RP11-344E13.3,,,,
,ENSG00000169855,,,,
,ENSG00000183034,,,,
,ENSG00000260105,,,,
,ENSG00000077264,,,,
,WBSCR17,,,,
,ENSG00000125872,,,,
,ENSG00000143375,,,,
,ENSG00000177291,,,,
,ENSG00000126337,,,,
,CCBL1,,,,
,ENSG00000100156,,,,
,ENSG00000007171,,,,
,ENSG00000169717,,,,
,ENSG00000130876,,,,
,RP11-46C24.5,,,,
,ENSG00000154864,,,,
,ENSG00000164532,,,,
,ENSG00000156097,,,,
,RP11-2I17.4,,,,
,ENSG00000161798,,,,
,ENSG00000158296,,,,
,ENSG00000276537,,,,
,ENSG00000157613,,,,
,ENSG00000148604,,,,
,ENSG00000262607,,,,
,ENSG00000160396,,,,
,ENSG00000146674,,,,
,ENSG00000162390,,,,
,CCDC36,,,,
,ENSG00000132874,,,,
,ENSG00000271466,,,,
,ENSG00000170927,,,,
,ENSG00000175344,,,,
,ENSG00000166578,,,,
,ENSG00000178243,,,,
,ENSG00000170484,,,,
,ENSG00000223680,,,,
,ENSG00000151615,,,,
,ENSG00000233670,,,,
,ENSG00000132932,,,,
,ENSG00000105642,,,,
,ENSG00000158815,,,,
,ENSG00000163435,,,,
,ENSG00000072315,,,,
,ENSG00000070985,,,,
,ENSG00000270765,,,,
,ENSG00000161681,,,,
,CTD-3080P12.3,,,,
,ENSG00000175267,,,,
,RP11-126O22.1,,,,
,CTD-3179P9.2,,,,
,ENSG00000282152,,,,
,ENSG00000093009,,,,
,ENSG00000115297,,,,
,RP11-38O14.5,,,,
,ENSG00000162543,,,,
,ENSG00000154493,,,,
,ENSG00000234313,,,,
,ENSG00000115718,,,,
,RP11-134D3.1,,,,
,ENSG00000166145,,,,
,ENSG00000228868,,,,
,ENSG00000178473,,,,
,ENSG00000143869,,,,
,ENSG00000091513,,,,
,ENSG00000160973,,,,
,ENSG00000218336,,,,
,ENSG00000180714,,,,
,ENSG00000092068,,,,
,ENSG00000221845,,,,
,CTB-43E15.3,,,,
,ENSG00000181786,,,,
,ENSG00000186862,,,,
,ENSG00000141527,,,,
,ENSG00000197859,,,,
,ENSG00000167772,,,,
,ENSG00000183287,,,,
,ENSG00000115596,,,,
,ENSG00000220785,,,,
,ENSG00000273564,,,,
,C7ORF63,,,,
,ENSG00000278624,,,,
,ENSG00000229940,,,,
,ENSG00000153930,,,,
,ENSG00000163295,,,,
,EIF2S3L,,,,
,LINC00483,,,,
,ENSG00000188488,,,,
,ENSG00000197322,,,,
,ENSG00000077063,,,,
,RP11-262D11.2,,,,
,ENSG00000138650,,,,
,ENSG00000183628,,,,
,ENSG00000186891,,,,
,RP11-95M5.1,,,,
,ENSG00000183695,,,,
,ENSG00000127564,,,,
,ENSG00000204347,,,,
,ENSG00000142661,,,,
,ENSG00000019485,,,,
,RP11-56P9.10,,,,
,ENSG00000269118,,,,
,ENSG00000187045,,,,
,ENSG00000083067,,,,
,ENSG00000234962,,,,
,FAM84A,,,,
,ENSG00000280479,,,,
,ENSG00000180475,,,,
,AC008060.7,,,,
,ENSG00000164270,,,,
,ENSG00000141668,,,,
,ENSG00000135835,,,,
,RP11-327I22.5,,,,
,RP1-90G24.10,,,,
,ENSG00000149972,,,,
,ENSG00000111665,,,,
,U82695.5,,,,
,RP11-351J23.1,,,,
,ENSG00000092054,,,,
,ENSG00000280165,,,,
,ENSG00000214376,,,,
,ENSG00000188816,,,,
,RP11-59J16.1,,,,
,ENSG00000185739,,,,
,ENSG00000109794,,,,
,ENSG00000105366,,,,
,ENSG00000166317,,,,
,ENSG00000101665,,,,
,ENSG00000185332,,,,
,ENSG00000236053,,,,
,ENSG00000129744,,,,
,ENSG00000285344,,,,
,G6PC,,,,
,ENSG00000175287,,,,
,ENSG00000238196,,,,
,ENSG00000114251,,,,
,RP11-1008C21.2,,,,
,ENSG00000087494,,,,
,ENSG00000105877,,,,
,RP11-168K11.3,,,,
,RP11-744K17.9,,,,
,ENSG00000137872,,,,
,ENSG00000130720,,,,
,RP11-305P22.9,,,,
,RP13-379L11.2,,,,
,CTD-2297D10.2,,,,
,ENSG00000137825,,,,
,ENSG00000167476,,,,
,ENSG00000104918,,,,
,ENSG00000276130,,,,
,ENSG00000167103,,,,
,ENSG00000006327,,,,
,ENSG00000179603,,,,
,CTD-2324F15.2,,,,
,ENSG00000185760,,,,
,ENSG00000110881,,,,
,ENSG00000069011,,,,
,ENSG00000179772,,,,
,ENSG00000183479,,,,
,ENSG00000173991,,,,
,PP13004,,,,
,AL390778.1,,,,
,ENSG00000285493,,,,
,ENSG00000185972,,,,
,ENSG00000165059,,,,
,ENSG00000101180,,,,
,RP11-1C1.4,,,,
,ENSG00000161888,,,,
,ENSG00000277291,,,,
,RP11-13K12.2,,,,
,ENSG00000288407,,,,
,ENSG00000121898,,,,
,ENSG00000176723,,,,
,MUC8,,,,
,ENSG00000284814,,,,
,RP11-339B21.8,,,,
,ENSG00000152147,,,,
,ENSG00000150048,,,,
,ENSG00000277390,,,,
,ENSG00000206538,,,,
,ENSG00000198125,,,,
,ENSG00000139547,,,,
,ENSG00000119630,,,,
,ENSG00000224596,,,,
,C1ORF106,,,,
,XX-FW80269A6.1,,,,
,LINC00599,,,,
,ENSG00000152467,,,,
,FAM69C,,,,
,ENSG00000261115,,,,
,ENSG00000185069,,,,
,ENSG00000007062,,,,
,ENSG00000162738,,,,
,ENSG00000138028,,,,
,RP11-174G17.2,,,,
,ENSG00000258279,,,,
,ENSG00000135451,,,,
,ENSG00000225361,,,,
,ENSG00000135253,,,,
,ENSG00000205837,,,,
,C17ORF51,,,,
,ENSG00000179913,,,,
,ENSG00000114993,,,,
,ENSG00000158553,,,,
,ENSG00000282838,,,,
,ENSG00000235754,,,,
,ENSG00000166592,,,,
,ENSG00000141665,,,,
,ENSG00000165105,,,,
,ENSG00000143921,,,,
,ENSG00000128710,,,,
,ENSG00000085840,,,,
,ENSG00000185897,,,,
,ENSG00000102057,,,,
,ENSG00000203727,,,,
,ENSG00000081479,,,,
,ENSG00000076351,,,,
,ENSG00000102554,,,,
,ENSG00000227533,,,,
,ENSG00000228016,,,,
,RP11-480I12.4,,,,
,ENSG00000110074,,,,
,ENSG00000092067,,,,
,RP11-458K10.3,,,,
,ENSG00000122180,,,,
,ENSG00000160224,,,,
,ENSG00000107807,,,,
,ENSG00000253309,,,,
,ENSG00000107593,,,,
,ENSG00000112333,,,,
,ENSG00000198535,,,,
,ENSG00000166589,,,,
,RP11-177B4.2,,,,
,ENSG00000105141,,,,
,RP11-503G7.1,,,,
,ENSG00000166006,,,,
,KIAA1456,,,,
,PPAPDC1A,,,,
,ENSG00000234177,,,,
,ENSG00000114853,,,,
,ENSG00000099365,,,,
,ENSG00000039987,,,,
,KIAA1024,,,,
,ENSG00000165194,,,,
,ENSG00000165269,,,,
,ENSG00000240694,,,,
,ENSG00000239887,,,,
,ENSG00000187855,,,,
,ENSG00000237282,,,,
,ENSG00000150510,,,,
,ENSG00000198182,,,,
,ENSG00000165985,,,,
,FAM132B,,,,
,ENSG00000225556,,,,
,ENSG00000001617,,,,
,ENSG00000127863,,,,
,ENSG00000100294,,,,
,ENSG00000263229,,,,
,RP11-32B5.7,,,,
,ENSG00000110076,,,,
,ENSG00000146555,,,,
,TLDC1,,,,
,ENSG00000068001,,,,
,ENSG00000155980,,,,
,AC226118.1,,,,
,ENSG00000059915,,,,
,AC144450.2,,,,
,ENSG00000251402,,,,
,ENSG00000092421,,,,
,ENSG00000232084,,,,
,ENSG00000182223,,,,
,ENSG00000140545,,,,
,RP11-435B5.4,,,,
,ENSG00000235708,,,,
,ENSG00000235875,,,,
,LINC00961,,,,
,ENSG00000089116,,,,
,KIAA1045,,,,
,ENSG00000137877,,,,
,RP11-775D22.2,,,,
,ENSG00000127561,,,,
,ENSG00000274679,,,,
,ENSG00000144619,,,,
,ENSG00000185567,,,,
,ENSG00000095981,,,,
,ENSG00000285327,,,,
,ENSG00000095587,,,,
,RP1-212P9.2,,,,
,ENSG00000118094,,,,
,ENSG00000188782,,,,
,ENSG00000171517,,,,
,ENSG00000124143,,,,
,ENSG00000105695,,,,
,RP11-285E9.6,,,,
,ENSG00000284308,,,,
,ENSG00000136379,,,,
,ENSG00000198785,,,,
,CTC-573N18.1,,,,
,ENSG00000167861,,,,
,RP5-1166F10.1,,,,
,ENSG00000285460,,,,
,ENSG00000131264,,,,
,CTD-2031P19.3,,,,
,ENSG00000137960,,,,
,ENSG00000145911,,,,
,BX088651.2,,,,
,RP11-358N4.3,,,,
,ENSG00000112183,,,,
,ENSG00000160957,,,,
,RP11-273G15.2,,,,
,FAM27D1,,,,
,ENSG00000165821,,,,
,ENSG00000141933,,,,
,ENSG00000284068,,,,
,C3ORF27,,,,
,ENSG00000188388,,,,
,ENSG00000131096,,,,
,ENSG00000277445,,,,
,ENSG00000105464,,,,
,MLLT4-AS1,,,,
,ENSG00000130487,,,,
,ENSG00000224424,,,,
,ENSG00000186867,,,,
,ENSG00000169635,,,,
,ENSG00000110887,,,,
,ENSG00000135424,,,,
,ENSG00000168671,,,,
,ENSG00000149328,,,,
,ENSG00000262045,,,,
,ENSG00000149257,,,,
,ENSG00000173548,,,,
,ENSG00000185499,,,,
,ENSG00000180251,,,,
,ENSG00000175229,,,,
,ENSG00000158022,,,,
,ENSG00000174938,,,,
,ENSG00000222028,,,,
,ENSG00000075702,,,,
,RP11-301G19.1,,,,
,ENSG00000175985,,,,
,ENSG00000154645,,,,
,ENSG00000173699,,,,
,ENSG00000144191,,,,
,RP11-266L9.5,,,,
,ENSG00000197520,,,,
,ENSG00000120094,,,,
,ENSG00000263236,,,,
,ENSG00000183421,,,,
,ENSG00000261713,,,,
,ENSG00000288323,,,,
,ENSG00000104863,,,,
,ENSG00000158220,,,,
,ENSG00000126453,,,,
,ENSG00000181873,,,,
,RP11-331F4.4,,,,
,ENSG00000066056,,,,
,ENSG00000143816,,,,
,ENSG00000112139,,,,
,ENSG00000149380,,,,
,ENSG00000136895,,,,
,ENSG00000161031,,,,
,ENSG00000227051,,,,
,ENSG00000079931,,,,
,KIAA1377,,,,
,ENSG00000067221,,,,
,RP4-813D12.3,,,,
,ENSG00000186340,,,,
,ENSG00000062282,,,,
,ENSG00000142748,,,,
,ENSG00000151640,,,,
,HSA-MIR-7162,,,,
,ENSG00000169385,,,,
,ENSG00000166856,,,,
,RP11-8L8.2,,,,
,AC096579.13,,,,
,ENSG00000180269,,,,
,AC145110.1,,,,
,ENSG00000104413,,,,
,ENSG00000181396,,,,
,ENSG00000109208,,,,
,ENSG00000049768,,,,
,ENSG00000197549,,,,
,ENSG00000246922,,,,
,ENSG00000116353,,,,
,ENSG00000135447,,,,
,ENSG00000185730,,,,
,ENSG00000148814,,,,
,RP11-438L7.3,,,,
,ENSG00000130477,,,,
,ENSG00000115042,,,,
,ENSG00000166813,,,,
,ENSG00000112499,,,,
,ENSG00000089012,,,,
,ENSG00000125434,,,,
,ENSG00000180875,,,,
,KCNC4-AS1,,,,
,ENSG00000121440,,,,
,ENSG00000070404,,,,
,ENSG00000010379,,,,
,ENSG00000186529,,,,
,AATK-AS1,,,,
,CXORF36,,,,
,ENSG00000187955,,,,
,ENSG00000164729,,,,
,ENSG00000125285,,,,
,ENSG00000169071,,,,
,ENSG00000107317,,,,
,ENSG00000101280,,,,
,ENSG00000115041,,,,
,ENSG00000231806,,,,
,ENSG00000185585,,,,
,ENSG00000101276,,,,
,ENSG00000115526,,,,
,ENSG00000104723,,,,
,BAI3,,,,
,ENSG00000128645,,,,
,ENSG00000163083,,,,
,ENSG00000075073,,,,
,ENSG00000125650,,,,
,ENSG00000163082,,,,
,RP11-109J4.1,,,,
,ENSG00000142675,,,,
,ENSG00000142959,,,,
,ENSG00000170561,,,,
,ENSG00000167900,,,,
,ENSG00000121653,,,,
,ENSG00000040608,,,,
,ENSG00000154975,,,,
,ENSG00000157240,,,,
,C1ORF51,,,,
,ENSG00000197296,,,,
,ENSG00000167941,,,,
,ENSG00000204934,,,,
,ENSG00000164900,,,,
,ENSG00000189238,,,,
,ENSG00000281244,,,,
,ENSG00000227300,,,,
,ENSG00000166183,,,,
,ENSG00000154485,,,,
,ENSG00000246695,,,,
,ENSG00000275969,,,,
,KIAA1324,,,,
,ENSG00000274429,,,,
,ENSG00000160716,,,,
,ENSG00000278767,,,,
,LINC00086,,,,
,ENSG00000205683,,,,
,ENSG00000170523,,,,
,RP11-159D12.10,,,,
,ENSG00000167971,,,,
,ENSG00000140505,,,,
,ENSG00000131650,,,,
,ENSG00000130304,,,,
,ENSG00000196189,,,,
,ENSG00000182674,,,,
,ENSG00000162975,,,,
,ENSG00000151952,,,,
,ENSG00000183092,,,,
,ENSG00000144712,,,,
,ENSG00000133067,,,,
,ENSG00000172346,,,,
,ENSG00000165323,,,,
,ENSG00000226091,,,,
,ENSG00000188760,,,,
,ENSG00000135587,,,,
,ENSG00000184343,,,,
,ENSG00000153404,,,,
,RP11-14K3.1,,,,
,ENSG00000114757,,,,
,ENSG00000128011,,,,
,ENSG00000178078,,,,
,ENSG00000184828,,,,
,ENSG00000171759,,,,
,ENSG00000172867,,,,
,RP11-100K18.1,,,,
,ENSG00000174791,,,,
,ENSG00000149489,,,,
,ENSG00000139865,,,,
,RP11-227D13.1,,,,
,ENSG00000168959,,,,
,ENSG00000119431,,,,
,ENSG00000248099,,,,
,ENSG00000170419,,,,
,AC108142.1,,,,
,ENSG00000188425,,,,
,ENSG00000124140,,,,
,ENSG00000177679,,,,
,ENSG00000111199,,,,
,ENSG00000183856,,,,
,ENSG00000115592,,,,
,ENSG00000125787,,,,
,ENSG00000258120,,,,
,RNF144A-AS1,,,,
,ENSG00000065621,,,,
,C1ORF172,,,,
,ENSG00000178226,,,,
,ENSG00000180043,,,,
,ENSG00000183010,,,,
,ENSG00000075290,,,,
,ENSG00000250565,,,,
,ENSG00000164619,,,,
,ENSG00000037280,,,,
,ENSG00000281500,,,,
,ENSG00000124743,,,,
,ENSG00000119771,,,,
,NUPR1L,,,,
,ENSG00000204956,,,,
,ENSG00000231793,,,,
,ENSG00000170454,,,,
,ENSG00000116396,,,,
,ENSG00000007541,,,,
,ENSG00000125122,,,,
,ENSG00000172680,,,,
,RP11-138B4.1,,,,
,ENSG00000118004,,,,
,ENSG00000174502,,,,
,ENSG00000106689,,,,
,ENSG00000237523,,,,
,ENSG00000164251,,,,
,ENSG00000174667,,,,
,ENSG00000131153,,,,
,ENSG00000102313,,,,
,ENSG00000004846,,,,
,ENSG00000189108,,,,
,ENSG00000117016,,,,
,ENSG00000154342,,,,
,ENSG00000151117,,,,
,ENSG00000144834,,,,
,ENSG00000170923,,,,
,ENSG00000283104,,,,
,ENSG00000136378,,,,
,ENSG00000182601,,,,
,ENSG00000221866,,,,
,ENSG00000188282,,,,
,ENSG00000196557,,,,
,ENSG00000242173,,,,
,ENSG00000154133,,,,
,ENSG00000185559,,,,
,RP11-802E16.3,,,,
,ENSG00000184408,,,,
,ENSG00000185664,,,,
,ENSG00000156453,,,,
,ENSG00000238244,,,,
,ENSG00000197483,,,,
,ENSG00000156687,,,,
,ENSG00000142698,,,,
,RP11-863P13.4,,,,
,ENSG00000281151,,,,
,ENSG00000230487,,,,
,ENSG00000170801,,,,
,ENSG00000139910,,,,
,ENSG00000197093,,,,
,AC007381.3,,,,
,ENSG00000187775,,,,
,ENSG00000062038,,,,
,ENSG00000105675,,,,
,ENSG00000110921,,,,
,ENSG00000265787,,,,
,ENSG00000151617,,,,
,ENSG00000130529,,,,
,RP11-855O10.2,,,,
,ENSG00000148335,,,,
,ENSG00000103067,,,,
,ENSG00000230122,,,,
,ENSG00000108018,,,,
,ENSG00000129214,,,,
,ENSG00000169122,,,,
,ENSG00000003249,,,,
,ENSG00000124249,,,,
,ENSG00000116690,,,,
,ENSG00000184232,,,,
,ENSG00000157064,,,,
,ENSG00000204033,,,,
,ENSG00000145975,,,,
,RP11-480I12.7,,,,
,ENSG00000157211,,,,
,FAM86A,,,,
,ENSG00000072954,,,,
,ENSG00000187730,,,,
